xi,phi_prime,phat
-155.6640625,1.2287422470965565e-07,2.075126615499975e-11
-155.56640625,1.3320983176017574e-07,2.0635219275410656e-11
-155.46875,1.3720397829370064e-07,1.9527339944438875e-11
-155.37109375,1.3453692564168842e-07,1.750002507731282e-11
-155.2734375,1.252099132367492e-07,1.4668482506721808e-11
-155.17578125,1.0955128950046034e-07,1.1184569879036734e-11
-155.078125,8.820682177930144e-08,7.228569004467646e-12
-154.98046875,6.211409473415267e-08,3.0001650833787387e-12
-154.8828125,3.246219959655502e-08,-1.2917545302349248e-12
-154.78515625,6.381974870402267e-10,-5.439131231023175e-12
-154.6875,-3.1837135485842226e-08,-9.244953898774345e-12
-154.58984375,-6.33814160685029e-08,-1.2532329748269839e-11
-154.4921875,-9.242714587819442e-08,-1.5152833479053278e-11
-154.39453125,-1.1749902750920326e-07,-1.699290338146549e-11
-154.296875,-1.3728817834369862e-07,-1.7978857929875426e-11
-154.19921875,-1.507197187852321e-07,-1.807947162098513e-11
-154.1015625,-1.570100672583398e-07,-1.7306880037317796e-11
-154.00390625,-1.5571115897695557e-07,-1.5714953488922397e-11
-153.90625,-1.4673892177871408e-07,-1.3396116502781273e-11
-153.80859375,-1.3038456751626158e-07,-1.0475944103451195e-11
-153.7109375,-1.0730752778837007e-07,-7.106691348004785e-12
-153.61328125,-7.851032151291915e-08,-3.4592331470322628e-12
-153.515625,-4.5295929222026054e-08,2.8531014206987476e-13
-153.41796875,-9.209695322180898e-09,3.944710096655864e-12
-153.3203125,2.803193787382822e-08,7.344215959056333e-12
-153.22265625,6.462225909970582e-08,1.0325046960232775e-11
-153.125,9.875139566528473e-08,1.2751520949823788e-11
-153.02734375,1.2869508430352458e-07,1.4517366409190743e-11
-152.9296875,1.5290106244093117e-07,1.5550063404636465e-11
-152.83203125,1.7006863440155136e-07,1.5813909541599485e-11
-152.734375,1.7921744072360028e-07,1.5310818497757598e-11
-152.63671875,1.7974190224963174e-07,1.4079726692021048e-11
-152.5390625,1.7144824959747866e-07,1.2193791059376032e-11
-152.44140625,1.5457206009666194e-07,9.756428970408457e-12
-152.34375,1.2977501886520492e-07,6.895537910007816e-12
-152.24609375,9.81207511964813e-08,3.757085086559396e-12
-152.1484375,6.103046165769807e-08,4.97509426748496e-13
-152.05078125,2.0219978715243777e-08,-2.7237952654971487e-12
-151.953125,-2.2378693607879285e-08,-5.752436975555877e-12
-151.85546875,-6.470810959573164e-08,-8.446147071312101e-12
-151.7578125,-1.0468393631741798e-07,-1.0681624397140826e-11
-151.66015625,-1.4029684021963154e-07,-1.2359891131063994e-11
-151.5625,-1.6971262222758932e-07,-1.3410818662610656e-11
-151.46484375,-1.913657628664966e-07,-1.3795731909255329e-11
-151.3671875,-2.040414781429813e-07,-1.3508894317076577e-11
-151.26953125,-2.0694230740062576e-07,-1.2576930862865498e-11
-151.171875,-1.9973532605414886e-07,-1.105715043137242e-11
-151.07421875,-1.8257759239431672e-07,-9.033973698798307e-12
-150.9765625,-1.5611800206257967e-07,-6.6145721813533035e-12
-150.87890625,-1.2147493830409733e-07,-3.923044717431282e-12
-150.78125,-8.019050799610441e-08,-1.0943404317785603e-12
-150.68359375,-3.4163097645673675e-08,1.7326762430678687e-12
-150.5859375,1.4438997090879927e-08,4.421764247653728e-12
-150.48828125,6.327873298259439e-08,6.8460460555825535e-12
-150.390625,1.0996191476063133e-07,8.893713839212168e-12
-150.29296875,1.5215360451796098e-07,1.047335495649213e-11
-150.1953125,1.8769398365991517e-07,1.1517737606676369e-11
-150.09765625,2.147078455881826e-07,1.1986815276417858e-11
-150.0,2.3170225122161768e-07,1.1868907183532027e-11
-149.90234375,2.376472952037547e-07,1.1180947561241449e-11
-149.8046875,2.3203571261018106e-07,9.96689318649569e-12
-149.70703125,2.1491796603374548e-07,8.29531917493025e-12
-149.609375,1.8691069145120438e-07,6.255414777404445e-12
-149.51171875,1.4917733506866177e-07,3.9525238464560315e-12
-149.4140625,1.0338177629042196e-07,1.502530780420102e-12
-149.31640625,5.161627535842783e-08,-9.73691191670931e-13
-149.21875,-3.6929271975639774e-09,-3.356429165200018e-12
-149.12109375,-5.989828287925387e-08,-5.53264196858313e-12
-149.0234375,-1.1425659596223286e-07,-7.401509766394877e-12
-148.92578125,-1.6406200734472277e-07,-8.878823098759785e-12
-148.828125,-2.0677954031849895e-07,-9.900954561490957e-12
-148.73046875,-2.401729553706109e-07,-1.0427295863566393e-11
-148.6328125,-2.6242040720149583e-07,-1.044200786016475e-11
-148.53515625,-2.7221208017310717e-07,-9.954075213604811e-12
-148.4375,-2.688243384579954e-07,-8.996634333951734e-12
-148.33984375,-2.521668510953253e-07,-7.62468041580604e-12
-148.2421875,-2.227992308703207e-07,-5.912237067803391e-12
-148.14453125,-1.8191632462630409e-07,-3.9481914536454e-12
-148.046875,-1.3130180274199908e-07,-1.8319663585557838e-12
-147.94921875,-7.325211022062968e-08,3.317062303703417e-13
-147.8515625,-1.0473617354303976e-08,2.4376925742219855e-12
-147.75390625,5.4042342623797935e-08,4.385765639338744e-12
-147.65625,1.1716081793052141e-07,6.0850994229989565e-12
-147.55859375,1.757543845500983e-07,7.458701745825754e-12
-147.4609375,2.2685699806284164e-07,8.446618123603571e-12
-147.36328125,2.678127112499213e-07,9.008732659487865e-12
-147.265625,2.9641224375003886e-07,9.12608045116009e-12
-147.16796875,3.1101013986202856e-07,8.801596765549041e-12
-147.0703125,3.106166551644771e-07,8.05931603413243e-12
-146.97265625,2.949590245315074e-07,6.943052182797626e-12
-146.875,2.645089512519947e-07,5.513668844709772e-12
-146.77734375,2.204738526193813e-07,3.846064405638103e-12
-146.6796875,1.6475192527107597e-07,2.02505437079836e-12
-146.58203125,9.985235991825715e-08,1.4134023186867146e-13
-146.484375,2.8784025430677197e-08,-1.713214168191699e-12
-146.38671875,-4.508264088555696e-08,-3.4497849234013582e-12
-146.2890625,-1.1817403838729696e-07,-4.987051393976573e-12
-146.19140625,-1.868850794797501e-07,-6.2547242283472375e-12
-146.09375,-2.477555530907547e-07,-7.196964131882839e-12
-145.99609375,-2.9764295707765025e-07,-7.774549129187047e-12
-145.8984375,-3.3388301335853337e-07,-7.966691214640052e-12
-145.80078125,-3.5442987682072644e-07,-7.771438632451516e-12
-145.703125,-3.579685921005366e-07,-7.205656051885014e-12
-145.60546875,-3.4399401800219923e-07,-6.303605404247546e-12
-145.5078125,-3.1285134247846524e-07,-5.115210455416217e-12
-145.41015625,-2.657357456824234e-07,-3.703105110802001e-12
-145.3125,-2.046501832939763e-07,-2.1396221680864052e-12
-145.21484375,-1.323228228614918e-07,-5.028756924785391e-13
-145.1171875,-5.2087126519485216e-08,1.1268622915030117e-12
-145.01953125,3.2270048360825017e-08,2.671318265051801e-12
-144.921875,1.1668564778836927e-07,4.057698478160709e-12
-144.82421875,1.9701459982216877e-07,5.222339904184981e-12
-144.7265625,2.6923180570672095e-07,6.113350509749466e-12
-144.62890625,3.2963214507555605e-07,6.693134009936754e-12
-144.53125,3.7501874934808967e-07,6.939675083303597e-12
-144.43359375,4.028698737099898e-07,6.8475532471895e-12
-144.3359375,4.114759608242393e-07,6.427633775394675e-12
-144.23828125,4.000393668137161e-07,5.706485556907194e-12
-144.140625,3.6873136357973303e-07,4.724547810193853e-12
-144.04296875,3.187025576626735e-07,3.534170941068964e-12
-143.9453125,2.520454920825863e-07,2.1966135307119514e-12
-143.84765625,1.7171017552877736e-07,7.791764365121951e-13
-143.75,8.137597146703491e-08,-6.484087142769635e-13
-143.65234375,-1.471503052167353e-08,-2.0171286676710687e-12
-143.5546875,-1.1195528514593226e-07,-3.262254045948128e-12
-143.45703125,-2.0559109167272235e-07,-4.3261183418590585e-12
-143.359375,-2.9095312073149404e-07,-5.16101653833549e-12
-143.26171875,-3.636875102036255e-07,-5.731054870523956e-12
-143.1640625,-4.199757687669838e-07,-6.013911034123133e-12
-143.06640625,-4.5673281610097897e-07,-6.001391771432566e-12
-142.96875,-4.717727382754678e-07,-5.6998156994125925e-12
-142.87109375,-4.6393375755254873e-07,-5.129172850044248e-12
-142.7734375,-4.331551647530722e-07,-4.322159894366489e-12
-142.67578125,-3.8050180619529566e-07,-3.322103075467421e-12
-142.578125,-3.0813366217934243e-07,-2.1809286148153303e-12
-142.48046875,-2.1922116253973422e-07,-9.562371990041737e-13
-142.3828125,-1.1780906754224047e-07,2.913175183051694e-13
-142.28515625,-8.634885470970137e-09,1.5012695979713057e-12
-142.1875,1.0309032305811349e-07,2.615987454415185e-12
-142.08984375,2.1192867558675434e-07,3.583657386179084e-12
-141.9921875,3.124781706759708e-07,4.360405109472496e-12
-141.89453125,3.996386401300851e-07,4.912520120840813e-12
-141.796875,4.6886822414566627e-07,5.217621556938657e-12
-141.69921875,5.164172643563265e-07,5.265783598677088e-12
-141.6015625,5.395279437594116e-07,5.059511313179623e-12
-141.50390625,5.365890240303751e-07,4.613647461783836e-12
-141.40625,5.072373786760084e-07,3.954156898899353e-12
-141.30859375,4.5240007570654667e-07,3.116929502399728e-12
-141.2109375,3.742740571119553e-07,2.1455962302940867e-12
-141.11328125,2.762429175866844e-07,1.0895467297677962e-12
-141.015625,1.6273381853610283e-07,1.1739855469040663e-15
-140.91796875,3.9020401675316837e-08,-1.0664386916433431e-12
-140.8203125,-8.901969988389098e-08,-2.0623549672247317e-12
-140.72265625,-2.1518191004609317e-07,-2.9399291222838304e-12
-140.625,-3.332329597076231e-07,-3.659239093351987e-12
-140.52734375,-4.3721655371780784e-07,-4.188611405871248e-12
-140.4296875,-5.21751302437467e-07,-4.506258453713692e-12
-140.33203125,-5.823062463854446e-07,-4.6008688196957565e-12
-140.234375,-6.154399436289681e-07,-4.472222254821568e-12
-140.13671875,-6.189907818094747e-07,-4.130717434980562e-12
-140.0390625,-5.922080172798158e-07,-3.5969395359184654e-12
-139.94140625,-5.358161734084892e-07,-2.900202432979449e-12
-139.84375,-4.520081953281931e-07,-2.077242353272844e-12
-139.74609375,-3.4436634464677507e-07,-1.170034200867677e-12
-139.6484375,-2.177132827109127e-07,-2.239430425709031e-13
-139.55078125,-7.789944358505134e-08,7.147989134582947e-13
-139.453125,6.846438356624161e-08,1.601061410050605e-12
-139.35546875,2.1431689755558503e-07,2.3932428797784504e-12
-139.2578125,3.524843460135662e-07,3.054931542020631e-12
-139.16015625,4.760306659198288e-07,3.5568349510134178e-12
-139.0625,5.78602835032252e-07,3.8777786691441826e-12
-138.96484375,6.547542275302105e-07,4.0058467558645644e-12
-138.8671875,7.002298338553963e-07,3.93850169597471e-12
-138.76953125,7.121984122394475e-07,3.682803987703771e-12
-138.671875,6.89419327941876e-07,3.254610650403752e-12
-138.57421875,6.323344615854379e-07,2.6779208261753962e-12
-138.4765625,5.430793144780149e-07,1.983285397746343e-12
-138.37890625,4.2541107108121645e-07,1.2064887070674712e-12
-138.28125,2.8455566090226345e-07,3.8644532906526607e-13
-138.18359375,1.2697969548019232e-07,-4.364546319895224e-13
-138.0859375,-3.9902938905471143e-08,-1.222599524140385e-12
-137.98828125,-2.080768370228575e-07,-1.934768658666611e-12
-137.890625,-3.693070240798482e-07,-2.5401604845786495e-12
-137.79296875,-5.155391216510251e-07,-3.0116064293586553e-12
-137.6953125,-6.392985044946365e-07,-3.329053652528174e-12
-137.59765625,-7.340687315973628e-07,-3.4801122235484918e-12
-137.5,-7.946302174190657e-07,-3.4607879280730037e-12
-137.40234375,-8.173419439385498e-07,-3.2752303879371886e-12
-137.3046875,-8.003509847471814e-07,-2.9356607375239778e-12
-137.20703125,-7.437184217066047e-07,-2.4613438073600773e-12
-137.109375,-6.494535521292322e-07,-1.877809535885403e-12
-137.01171875,-5.214532345577884e-07,-1.2152176069798453e-12
-136.9140625,-3.6534716977740226e-07,-5.071010107787261e-13
-136.81640625,-1.8825523872935493e-07,2.1160052135443306e-13
-136.71875,1.5332385128202193e-09,9.059647009487727e-13
-136.62109375,1.9494382198291984e-07,1.5430562472134126e-12
-136.5234375,3.825473994681917e-07,2.0931886484771297e-12
-136.42578125,5.550163475065005e-07,2.531580491378134e-12
-136.328125,7.035847403222737e-07,2.8391675142628068e-12
-136.23046875,8.204897318089304e-07,3.003700692026536e-12
-136.1328125,8.993724919884746e-07,3.019916836009225e-12
-136.03515625,9.356178302338234e-07,2.8899481775480115e-12
-135.9375,9.266148502232579e-07,2.6227878143133854e-12
-135.83984375,8.719242250692648e-07,2.2340154942491957e-12
-135.7421875,7.733421086202142e-07,1.7446294802726747e-12
-135.64453125,6.348554216513834e-07,1.1802221976227506e-12
-135.546875,4.624887859971837e-07,5.693666767142433e-13
-135.44921875,2.64048225658471e-07,-5.752532990202884e-14
-135.3515625,4.8772530909081444e-08,-6.699973818169669e-13
-135.25390625,-1.7309267197580284e-07,-1.2387238705609821e-12
-135.15625,-3.907784570568839e-07,-1.7371957344681054e-12
-135.05859375,-5.935114032174447e-07,-2.1426499593595364e-12
-134.9609375,-7.710426349795996e-07,-2.4373897860631952e-12
-134.86328125,-9.141614418950206e-07,-2.6092454074446415e-12
-134.765625,-1.0151678534463783e-06,-2.6523503363315855e-12
-134.66796875,-1.068280396999029e-06,-2.5670071870087213e-12
-134.5703125,-1.06995724442505e-06,-2.359851458523027e-12
-134.47265625,-1.019114013577283e-06,-2.043113218235449e-12
-134.375,-9.172247339055329e-07,-1.6342179377852383e-12
-134.27734375,-7.68299420485005e-07,-1.1545490213684293e-12
-134.1796875,-5.787364216275742e-07,-6.286398173887631e-13
-134.08203125,-3.5705478242765007e-07,-8.2631928516931e-14
-133.984375,-1.1351703395791934e-07,4.567160281736726e-13
-133.88671875,1.4034084564411566e-07,9.636296891229754e-13
-133.7890625,3.9225125587763443e-07,1.4142417533772953e-12
-133.69140625,6.298032300516711e-07,1.7880063861085208e-12
-133.59375,8.410492812203215e-07,2.0683242214272456e-12
-133.49609375,1.015101195567872e-06,2.243568268643258e-12
-133.3984375,1.1426855620204853e-06,2.3072464600023724e-12
-133.30078125,1.2166305457234522e-06,2.2585186079501326e-12
-133.203125,1.2322592395329443e-06,2.101825163919624e-12
-133.10546875,1.1876679247786208e-06,1.8468755234303026e-12
-133.0078125,1.083873585825081e-06,1.5077748305152147e-12
-132.91015625,9.248208715974623e-07,1.1025644983589525e-12
-132.8125,7.172454079731443e-07,6.519721242717976e-13
-132.71484375,4.7039729990236635e-07,1.786666528481242e-13
-132.6171875,1.9563582008339857e-07,-2.9417738631953483e-13
-132.51953125,-9.408749708759291e-08,-7.436998555118239e-13
-132.421875,-3.8483387375273405e-07,-1.1487576286066685e-12
-132.32421875,-6.623427578052576e-07,-1.4906030707738414e-12
-132.2265625,-9.127259124119146e-07,-1.7540494809360857e-12
-132.12890625,-1.12315691394953e-06,-1.927826152618041e-12
-132.03125,-1.2825217294852325e-06,-2.005355213406057e-12
-131.93359375,-1.3819980398025384e-06,-1.9846690554329595e-12
-131.8359375,-1.4155331486851482e-06,-1.8687263949744713e-12
-131.73828125,-1.3801952804553884e-06,-1.6648646305936193e-12
-131.640625,-1.2763783213345045e-06,-1.3846728428428555e-12
-131.54296875,-1.107847325484742e-06,-1.043040234218059e-12
-131.4453125,-8.816192305859387e-07,-6.576869374963473e-13
-131.34765625,-6.076815872443149e-07,-2.479433364752426e-13
-131.25,-2.9855981200139475e-07,1.658996857752307e-13
-131.15234375,3.1248482183520605e-08,5.639003223760194e-13
-131.0546875,3.6594720850026735e-07,9.271064076349433e-13
-130.95703125,6.891923237459798e-07,1.2387639663271263e-12
-130.859375,9.84883997575581e-07,1.4847676916841619e-12
-130.76171875,1.2379619979311126e-06,1.6546050419395378e-12
-130.6640625,1.4351657910633603e-06,1.7414781975578734e-12
-130.56640625,1.5657208493496199e-06,1.7428765396124924e-12
-130.46875,1.6219163290623267e-06,1.660298672990804e-12
-130.37109375,1.5995434308794405e-06,1.4994204179773631e-12
-130.2734375,1.4981704178282526e-06,1.2694234668803323e-12
-130.17578125,1.3212373052160193e-06,9.828037341316745e-13
-130.078125,1.075962463125602e-06,6.543868740063093e-13
-129.98046875,7.730615236179834e-07,3.0088818518351927e-13
-129.8828125,4.2628934076218823e-07,-6.024889429885889e-14
-129.78515625,5.1823511309113525e-08,-4.1138734347436373e-13
-129.6875,-3.3248296848360615e-07,-7.358709236584553e-13
-129.58984375,-7.079459731010052e-07,-1.0184870323077947e-12
-129.4921875,-1.0559517009464552e-06,-1.2464938001082244e-12
-129.39453125,-1.3588723650797056e-06,-1.40986474775443e-12
-129.296875,-1.600951155072052e-06,-1.5020425592714232e-12
-129.19921875,-1.769112673121959e-06,-1.5198655934485623e-12
-129.1015625,-1.8536572998193326e-06,-1.4639788077826095e-12
-129.00390625,-1.8488035078518857e-06,-1.3384057319032874e-12
-128.90625,-1.7530480073527492e-06,-1.1506144607872008e-12
-128.80859375,-1.5693230757428484e-06,-9.10766712418825e-13
-128.7109375,-1.3049388736057824e-06,-6.315020718752795e-13
-128.61328125,-9.713096904711345e-07,-3.2695530068220107e-13
-128.515625,-5.8347326135737e-07,-1.2372965868018193e-14
-128.41796875,-1.5942280164794858e-07,2.969698045405729e-13
-128.3203125,2.80719251099956e-07,5.861785875494074e-13
-128.22265625,7.156480421380978e-07,8.417784194087158e-13
-128.125,1.12389974668006e-06,1.0520074539808166e-12
-128.02734375,1.4849026626386873e-06,1.2076801614478748e-12
-127.9296875,1.7800050253467632e-06,1.3022510888231845e-12
-127.83203125,1.9934285264121715e-06,1.3324098026930798e-12
-127.734375,2.1130992792165145e-06,1.2978477920615276e-12
-127.63671875,2.1313129868076736e-06,1.201546835065204e-12
-127.5390625,2.045198513946438e-06,1.0492405787389674e-12
-127.44140625,1.856953014027641e-06,8.494175095380274e-13
-127.34375,1.573832823727177e-06,6.125264009263856e-13
-127.24609375,1.2078955186294951e-06,3.507683343643211e-13
-127.1484375,7.755013370188894e-07,7.71415150806156e-14
-127.05078125,2.965933070925507e-07,-1.9486617172198463e-13
-126.953125,-2.0621235412722822e-07,-4.5227105925201793e-13
-126.85546875,-7.086851010358126e-07,-6.828743542063791e-13
-126.7578125,-1.1861386393155166e-06,-8.761703885758018e-13
-126.66015625,-1.6146346506739251e-06,-1.0234839496110584e-12
-126.5625,-1.972173037150208e-06,-1.1186896520764323e-12
